Id,Sales
36955,6527.9062
36099,6541.4565
35243,7416.598
34387,6946.274
33531,0.0
32675,5817.443
31819,5219.749
30963,5127.9385
30107,5194.909
29251,5545.678
28395,0.0
27539,0.0
26683,7497.925
25827,6856.9526
24971,6527.9062
24115,6541.4565
23259,7416.598
22403,6946.274
21547,0.0
20691,5817.443
19835,5219.749
18979,5127.9385
18123,5194.909
17267,5545.678
16411,6946.274
15555,0.0
14699,7497.925
13843,7025.619
12987,6822.91
12131,6285.7563
11275,7173.5337
10419,6912.1377
9563,0.0
8707,5845.9727
7851,5433.294
6995,5248.2563
6139,5109.756
5283,5278.3438
4427,6912.1377
3571,0.0
2715,7861.3438
1859,7606.0195
1003,6702.2295
147,6421.4395
40380,16718.705
39524,0.0
38668,16242.28
37812,14106.764
36956,13246.154
36100,13701.863
35244,15083.007
34388,16718.705
33532,0.0
32676,11660.1875
31820,9999.735
30964,10389.466
30108,10315.8545
29252,11217.466
28396,0.0
27540,0.0
26684,16242.28
25828,14106.764
24972,13246.154
24116,13701.863
23260,15083.007
22404,16718.705
21548,0.0
20692,11660.1875
19836,9999.735
18980,10389.466
18124,10315.8545
17268,11217.466
16412,16718.705
15556,0.0
14700,16242.28
13844,13521.983
12988,13378.133
12132,13068.168
11276,14590.074
10420,15655.387
9564,0.0
8708,11538.529
7852,9523.04
6996,10006.558
6140,9353.447
5284,9808.502
4428,15655.387
3572,0.0
2716,15966.587
1860,15116.403
1004,12570.721
148,12549.146
40381,4154.435
39525,0.0
38669,7822.659
37813,6817.6606
36957,6541.1445
36101,5727.149
35245,5512.2007
34389,4154.435
33533,0.0
32677,4785.9194
31821,4246.9053
30965,4635.647
30109,4309.7036
29253,4032.3936
28397,4154.435
27541,0.0
26685,7822.659
25829,6817.6606
24973,6541.1445
24117,5727.149
23261,5512.2007
22405,4154.435
21549,0.0
20693,4785.9194
19837,4246.9053
18981,4635.647
18125,4309.7036
17269,4032.3936
16413,4154.435
15557,0.0
14701,7822.659
13845,6808.517
12989,6431.664
12133,5402.3696
11277,5152.1196
10421,3883.9814
9565,0.0
8709,4646.9893
7853,4299.7134
6997,4518.0435
6141,3962.609
5285,3429.463
4429,3883.9814
3573,0.0
2717,7884.5547
1861,6676.7837
1005,6214.5522
149,5276.783
40382,5059.4517
39526,0.0
38670,6239.367
37814,5143.139
36958,5091.1807
36102,5264.26
35246,5602.365
34390,5059.4517
33534,0.0
32678,4707.473
31822,4082.2544
30966,4179.289
30110,4291.6123
29254,4756.02
28398,5059.4517
27542,0.0
26686,6239.367
25830,5143.139
24974,5091.1807
24118,5264.26
23262,5602.365
22406,5059.4517
21550,0.0
20694,4707.473
19838,4082.2544
18982,4179.289
18126,4291.6123
17270,4756.02
16414,5059.4517
15558,0.0
14702,6239.367
13846,5490.303
12990,5534.2324
12134,5729.859
11278,5949.581
10422,4876.9546
9566,0.0
8710,4873.3735
7854,4275.9575
6998,4497.104
6142,4660.5156
5286,4925.1763
4430,4876.9546
3574,0.0
2718,6381.483
1862,5591.3247
1006,5184.9487
150,5313.5425
40383,11299.74
39527,0.0
38671,13862.278
37815,11875.563
36959,11477.975
36103,10938.586
35247,11773.176
34391,11299.74
33535,0.0
32679,10208.67
31823,8578.957
30967,9204.89
30111,9093.439
29255,11046.12
28399,11299.74
27543,0.0
26687,14492.564
25831,12468.177
24975,12191.206
24119,10835.013
23263,10940.506
22407,11299.74
21551,0.0
20695,10224.338
19839,8931.02
18983,9204.89
18127,9093.439
17271,11046.12
16415,11299.74
15559,0.0
14703,14492.564
13847,12540.891
12991,11583.196
12135,10607.351
11279,11003.041
10423,10329.313
9567,0.0
8711,9645.494
7855,8751.503
6999,8622.722
6143,8482.638
5287,9244.156
4431,10329.313
3575,0.0
2719,14149.289
1863,12540.891
1007,11583.196
151,10607.351
40384,5728.5967
39528,0.0
38672,8626.638
37816,7492.6987
36960,7495.143
36104,6812.0117
35248,8263.369
34392,5728.5967
33536,0.0
32680,5878.561
31824,5408.903
30968,5574.444
30112,5267.103
29256,6286.452
28400,5728.5967
27544,0.0
26688,8626.638
25832,7492.6987
24976,7495.143
24120,6812.0117
23264,8263.369
22408,5728.5967
21552,0.0
20696,5878.561
19840,5408.903
18984,5574.444
18128,5736.4487
17272,6734.507
16416,5728.5967
15560,0.0
14704,9350.441
13848,8143.665
12992,8004.595
12136,7064.9707
11280,7883.938
10424,5667.102
9568,0.0
8712,6043.6807
7856,5429.2373
7000,5690.0405
6144,5356.104
5288,6062.6533
4432,5667.102
3576,0.0
2720,9351.823
1864,8143.665
1008,8004.595
152,7064.9707
40385,8556.975
39529,0.0
38673,11453.664
37817,9017.143
36961,8380.075
36105,8998.68
35249,9515.83
34393,8556.975
33537,0.0
32681,7046.6455
31825,6232.777
30969,6302.5244
30113,7093.3027
29257,7564.131
28401,8556.975
27545,0.0
26689,11453.664
25833,9017.143
24977,8380.075
24121,8998.68
23265,9515.83
22409,8556.975
21553,0.0
20697,7046.6455
19841,6232.777
18985,6302.5244
18129,7093.3027
17273,7564.131
16417,8556.975
15561,0.0
14705,11453.664
13849,9238.215
12993,8892.286
12137,9180.147
11281,9750.672
10425,7701.078
9569,0.0
8713,7139.84
7857,6196.4224
7001,6686.0244
6145,7013.4805
5289,7262.606
4433,7701.078
3577,0.0
2721,11933.15
1865,10056.1455
1009,8650.309
153,8713.756
40386,6675.4272
39530,0.0
38674,9257.179
37818,8520.521
36962,8001.534
36106,7652.7734
35250,8560.778
34394,6675.4272
33538,0.0
32682,7413.4795
31826,6554.4224
30970,6773.804
30114,7037.108
29258,8282.653
28402,6675.4272
27546,0.0
26690,9774.798
25834,8770.003
24978,8531.329
24122,7935.859
23266,8266.956
22410,6675.4272
21554,0.0
20698,7470.7266
19842,6371.6787
18986,6773.804
18130,7037.108
17274,8282.653
16418,6675.4272
15562,0.0
14706,9774.798
13850,9081.47
12994,8368.47
12138,7790.857
11282,7922.48
10426,6302.951
9570,0.0
8714,7337.0845
7858,6759.618
7002,6630.2974
6146,6780.275
5290,6979.094
4434,6302.951
3578,0.0
2722,9472.881
1866,9081.47
1010,8368.47
154,7790.857
40387,5768.745
39531,0.0
38675,7151.829
37819,5356.61
36963,5284.8022
36107,5885.3945
35251,6268.208
34395,5768.745
33539,0.0
32683,4957.34
31827,4189.963
30971,4094.789
30115,5131.2363
29259,5935.7783
28403,5768.745
27547,0.0
26691,6104.8457
25835,5189.8325
24979,5161.3374
24123,5837.1636
23267,5952.538
22411,5768.745
21555,0.0
20699,4504.798
19843,3742.6973
18987,4094.789
18131,5131.2363
17275,5935.7783
16419,5768.745
15563,0.0
14707,6104.8457
13851,5543.621
12995,5025.02
12139,5828.218
11283,5896.4526
10427,5172.9546
9571,0.0
8715,4509.549
7859,3766.0947
7003,3974.1848
6147,4769.431
5291,5006.0366
4435,5172.9546
3579,0.0
2723,6424.2886
1867,5543.621
1011,5025.02
155,7037.2554
40388,7038.457
39532,0.0
38676,8387.063
37820,6809.251
36964,6392.5156
36108,6621.21
35252,7161.7544
34396,7038.457
33540,0.0
32684,6051.0527
31828,5200.8936
30972,5248.802
30116,5539.5454
29260,6088.5166
28404,7038.457
27548,0.0
26692,8387.063
25836,6809.251
24980,6392.5156
24124,6621.21
23268,7161.7544
22412,7038.457
21556,0.0
20700,6051.0527
19844,5200.8936
18988,5248.802
18132,5539.5454
17276,6088.5166
16420,7038.457
15564,0.0
14708,8387.063
13852,7225.399
12996,6772.338
12140,6587.8413
11284,6982.883
10428,6348.0146
9572,0.0
8716,5909.6846
7860,5173.492
7004,5326.828
6148,5479.6616
5292,5775.589
4436,6348.0146
3580,0.0
2724,8734.434
1868,7575.5024
1012,6596.877
156,6573.7056
40389,4853.787
39533,0.0
38677,7089.3594
37821,5821.1953
36965,5634.6807
36109,5412.794
35253,6638.5938
34397,4853.787
33541,0.0
32685,5877.2715
31829,4980.023
30973,4922.152
30117,4646.648
29261,5208.206
28405,0.0
27549,0.0
26693,7089.3594
25837,5821.1953
24981,5634.6807
24125,5412.794
23269,6638.5938
22413,4853.787
21557,0.0
20701,5877.2715
19845,4980.023
18989,4922.152
18133,4646.648
17277,5208.206
16421,4853.787
15565,0.0
14709,7089.3594
13853,5696.6606
12997,5511.796
12141,5166.46
11285,6317.4326
10429,4525.195
9573,0.0
8717,5679.673
7861,5067.034
7005,4872.323
6149,4559.968
5293,4618.218
4437,4525.195
3581,0.0
2725,7015.5884
1869,6207.7393
1013,5432.2314
157,5372.3286
40390,5163.2085
39534,0.0
38678,10179.395
37822,8902.231
36966,7972.555
36110,8356.8955
35254,7949.29
34398,5163.2085
33542,0.0
32686,7833.3735
31830,6900.373
30974,6914.004
30118,7348.101
29262,7313.0576
28406,5163.2085
27550,0.0
26694,11368.589
25838,9606.236
24982,9040.618
24126,9034.42
23270,8018.4795
22414,5163.2085
21558,0.0
20702,7876.3545
19846,6874.955
18990,6914.004
18134,7348.101
17278,7313.0576
16422,5163.2085
15566,0.0
14710,11368.589
13854,9864.248
12998,8893.439
12142,8931.846
11286,8090.894
10430,4800.248
9574,0.0
8718,7764.981
7862,7014.377
7006,6709.483
6150,7071.76
5294,6365.8286
4438,4800.248
3582,0.0
2726,11344.424
1870,9864.248
1014,8893.439
158,8931.846
40391,8587.381
39535,0.0
38679,16467.389
37823,13206.91
36967,11974.6045
36111,11308.397
35255,11807.676
34399,8587.381
33543,0.0
32687,10596.673
31831,8986.148
30975,9016.291
30119,9078.846
29263,9376.572
28407,8587.381
27551,0.0
26695,16467.389
25839,13206.91
24983,11974.6045
24127,11308.397
23271,11807.676
22415,8587.381
21559,0.0
20703,10596.673
19847,8986.148
18991,9016.291
18135,9078.846
17279,9376.572
16423,8587.381
15567,0.0
14711,18105.592
13855,14407.532
12999,13059.845
12143,11999.837
11287,11253.707
10431,7944.3257
9575,0.0
8719,10117.737
7863,8812.918
7007,9285.272
6151,9815.118
5295,9347.338
4439,7944.3257
3583,0.0
2727,17405.016
1871,14407.532
1015,13059.845
159,11999.837
40392,6131.3745
39536,3486.673
38680,9644.298
37824,7844.529
36968,7158.606
36112,7661.9907
35256,7909.524
34400,6131.3745
33544,3486.673
32688,8064.283
31832,6493.6016
30976,6256.22
30120,6937.388
29264,6757.7036
28408,6131.3745
27552,3486.673
26696,9644.298
25840,7844.529
24984,7158.606
24128,7661.9907
23272,7909.524
22416,6131.3745
21560,3486.673
20704,8064.283
19848,6493.6016
18992,6256.22
18136,6937.388
17280,6757.7036
16424,6131.3745
15568,2997.7502
14712,9505.1
13856,7073.3115
13000,6106.8374
12144,6590.7827
11288,6393.01
10432,4793.5127
9576,2111.6045
8720,6082.12
7864,5140.829
7008,5121.5938
6152,5861.931
5296,5434.398
4440,4793.5127
3584,2111.6045
2728,8105.083
1872,7073.3115
1016,6106.8374
160,6590.7827
40393,2975.725
39537,0.0
38681,4448.7715
37825,3614.9624
36969,3414.7498
36113,3381.7551
35257,3819.857
34401,2975.725
33545,0.0
32689,2550.2358
31833,2262.2625
30977,2276.526
30121,2417.6125
29265,2795.3118
28409,2975.725
27553,0.0
26697,4448.7715
25841,3614.9624
24985,3414.7498
24129,3381.7551
23273,3819.857
22417,2975.725
21561,0.0
20705,2550.2358
19849,2262.2625
18993,2276.526
18137,2417.6125
17281,2795.3118
16425,2975.725
15569,0.0
14713,4448.7715
13857,3624.216
13001,3531.0437
12145,3502.147
11289,3701.521
10433,2691.1172
9577,0.0
8721,2771.309
7865,2309.9827
7009,2364.336
6153,2442.1838
5297,2509.8767
4441,2691.1172
3585,0.0
2729,4246.889
1873,3884.3447
1017,3504.0852
161,3383.9753
40394,3898.4133
39538,0.0
38682,6078.861
37826,5021.695
36970,5406.2773
36114,4832.347
35258,5220.6255
34402,3898.4133
33546,0.0
32690,4441.3853
31834,3858.3684
30978,4299.8115
30122,3999.4678
29266,4190.5747
28410,3898.4133
27554,0.0
26698,6078.861
25842,5021.695
24986,5406.2773
24130,4832.347
23274,5220.6255
22418,3898.4133
21562,0.0
20706,4441.3853
19850,3858.3684
18994,4299.8115
18138,3999.4678
17282,4190.5747
16426,3898.4133
15570,0.0
14714,6229.579
13858,5385.951
13002,5562.3184
12146,4780.289
11290,4799.4834
10434,3321.234
9578,0.0
8722,4206.651
7866,3840.427
7010,4277.5444
6154,4113.966
5298,4159.054
4442,3321.234
3586,0.0
2730,6169.065
1874,5385.951
1018,5562.3184
162,4780.289
40395,7900.175
39539,0.0
38683,12447.609
37827,10026.82
36971,8531.198
36115,8498.924
35259,9204.618
34403,7900.175
33547,0.0
32691,7226.998
31835,6676.2935
30979,7072.691
30123,7093.952
29267,8276.825
28411,7900.175
27555,0.0
26699,12381.0205
25843,10221.247
24987,9055.824
24131,8578.532
23275,9281.075
22419,7900.175
21563,0.0
20707,7700.924
19851,6864.2686
18995,7072.691
18139,7093.952
17283,8276.825
16427,7900.175
15571,0.0
14715,12381.0205
13859,11381.108
13003,9366.767
12147,8781.855
11291,9424.145
10435,7457.4634
9579,0.0
8723,7460.494
7867,6592.3105
7011,6903.487
6155,6619.903
5299,7294.6035
4443,7457.4634
3587,0.0
2731,13092.258
1875,11381.108
1019,9366.767
163,8781.855
40396,9703.283
39540,0.0
38684,12545.831
37828,9536.355
36972,8680.418
36116,8511.165
35260,9851.132
34404,9703.283
33548,0.0
32692,8268.146
31836,7035.336
30980,7021.5327
30124,7134.4824
29268,9223.469
28412,9703.283
27556,0.0
26700,11630.466
25844,9492.235
24988,8833.478
24132,8529.808
23276,9470.947
22420,9703.283
21564,0.0
20708,7267.2
19852,6479.47
18996,7021.5327
18140,7134.4824
17284,9223.469
16428,9703.283
15572,0.0
14716,11630.466
13860,10675.016
13004,8995.401
12148,8849.761
11292,9607.84
10436,9401.342
9580,0.0
8724,8160.374
7868,6789.665
7012,7032.3975
6156,7194.055
5300,8699.971
4444,9401.342
3588,0.0
2732,12916.905
1876,10675.016
1020,8995.401
164,8849.761
40397,6154.3076
39541,0.0
38685,9648.558
37829,8347.448
36973,7277.9795
36117,7238.491
35261,8244.797
34405,0.0
33549,0.0
32693,5080.799
31837,4685.361
30981,4821.1543
30125,5157.243
29269,5650.6123
28413,0.0
27557,0.0
26701,9648.558
25845,8347.448
24989,7277.9795
24133,7238.491
23277,8244.797
22421,6154.3076
21565,0.0
20709,5080.799
19853,4685.361
18997,4821.1543
18141,5157.243
17285,5650.6123
16429,6154.3076
15573,0.0
14717,9648.558
13861,7879.1045
13005,6886.3745
12149,6704.998
11293,7482.4077
10437,5805.68
9581,0.0
8725,4835.7363
7869,4510.4175
7013,4612.1865
6157,4793.6455
5301,5125.7725
4445,5805.68
3589,0.0
2733,9239.114
1877,7986.4146
1021,6490.4375
165,6677.2935
40398,6547.0806
39542,0.0
38686,9306.071
37830,7719.964
36974,6920.2188
36118,6907.366
35262,7674.944
34406,6547.0806
33550,0.0
32694,6063.451
31838,5483.583
30982,5731.838
30126,5913.863
29270,6806.4785
28414,6547.0806
27558,0.0
26702,9893.221
25846,7916.6636
24990,7321.0625
24134,7293.9424
23278,7289.227
22422,6547.0806
21566,0.0
20710,6433.566
19854,5430.791
18998,5731.838
18142,5913.863
17286,6806.4785
16430,6547.0806
15574,0.0
14718,9893.221
13862,8474.696
13006,7329.4116
12150,7192.1274
11294,7362.9253
10438,6298.666
9582,0.0
8726,6319.6143
7870,5648.818
7014,5518.7817
6158,5684.7676
5302,5510.3604
4446,6298.666
3590,0.0
2734,10106.588
1878,8474.696
1022,7329.4116
166,7192.1274
40399,4514.0977
39543,0.0
38687,5967.5063
37831,5279.7583
36975,4938.2964
36119,5414.462
35263,5573.3276
34407,4514.0977
33551,0.0
32695,4596.4854
31839,4173.1304
30983,4080.6814
30127,4146.0894
29271,4135.417
28415,4514.0977
27559,0.0
26703,5967.5063
25847,5279.7583
24991,4938.2964
24135,5414.462
23279,5573.3276
22423,4514.0977
21567,0.0
20711,4596.4854
19855,4173.1304
18999,4080.6814
18143,4489.1025
17287,4947.8965
16431,4514.0977
15575,0.0
14719,6122.141
13863,5784.675
13007,5321.963
12151,5376.5786
11295,5341.889
10439,4246.792
9583,0.0
8727,4593.128
7871,4240.667
7015,4191.854
6159,4275.6763
5303,4208.0757
4447,4246.792
3591,0.0
2735,6642.1597
1879,5784.675
1023,5321.963
167,5376.5786
40400,2309.8955
39544,0.0
38688,6193.297
37832,5772.24
36976,5089.3936
36120,5220.4165
35264,5208.842
34408,2309.8955
33552,0.0
32696,5271.395
31840,4600.9463
30984,4494.741
30128,4753.4214
29272,4537.9463
28416,0.0
27560,0.0
26704,6193.297
25848,5772.24
24992,5089.3936
24136,5220.4165
23280,5208.842
22424,2309.8955
21568,0.0
20712,5271.395
19856,4600.9463
19000,4494.741
18144,4753.4214
17288,4537.9463
16432,2309.8955
15576,0.0
14720,6193.297
13864,5911.1504
13008,5141.447
12152,5227.672
11296,5047.902
10440,2376.6074
9584,0.0
8728,5061.368
7872,4573.5195
7016,4364.262
6160,4501.216
5304,3956.9807
4448,2376.6074
3592,0.0
2736,6271.7065
1880,6680.8545
1024,5419.562
168,5471.608
40401,1993.2255
39545,0.0
38689,4055.2334
37833,3629.3953
36977,3222.1658
36121,3286.2417
35265,3502.8286
34409,1993.2255
33553,0.0
32697,3378.6628
31841,2911.3042
30985,3235.1572
30129,3105.0444
29273,3507.4866
28417,1993.2255
27561,0.0
26705,4594.5522
25849,3962.8242
24993,3700.1511
24137,3593.2612
23281,3729.347
22425,1993.2255
21569,0.0
20713,3652.994
19857,3060.5896
19001,3235.1572
18145,3105.0444
17289,3507.4866
16433,1993.2255
15577,0.0
14721,4594.5522
13865,4036.3767
13009,3612.0945
12153,3545.862
11297,3551.6477
10441,2060.411
9585,0.0
8729,3618.9097
7873,3165.7014
7017,3171.965
6161,3036.2861
5305,3247.3088
4449,2060.411
3593,0.0
2737,4516.053
1881,4036.3767
1025,3612.0945
169,3545.862
40402,3827.546
39546,0.0
38690,6532.9453
37834,5943.16
36978,5100.0996
36122,5006.2705
35266,5420.482
34410,3827.546
33554,0.0
32698,4594.701
31842,4217.1333
30986,4328.437
30130,4436.2876
29274,4586.263
28418,3827.546
27562,0.0
26706,6885.383
25850,6039.9233
24994,5608.8506
24138,5285.4224
23282,5247.941
22426,3827.546
21570,0.0
20714,4576.6357
19858,3995.0674
19002,4328.437
18146,4436.2876
17290,4586.263
16434,3827.546
15578,0.0
14722,6885.383
13866,6312.355
13010,5481.9253
12154,5167.0073
11298,5050.859
10442,3639.9949
9586,0.0
8730,4590.6006
7874,4194.354
7018,4248.279
6162,4301.8013
5306,3976.8623
4450,3639.9949
3594,0.0
2738,6958.031
1882,6312.355
1026,5481.9253
170,5167.0073
40403,6518.828
39547,0.0
38691,8410.254
37835,6951.656
36979,6328.7407
36123,6646.5767
35267,7344.8286
34411,6518.828
33555,0.0
32699,6211.749
31843,5279.849
30987,5108.0015
30131,5557.6143
29275,6161.885
28419,6518.828
27563,0.0
26707,8410.254
25851,6951.656
24995,6328.7407
24139,6646.5767
23283,7344.8286
22427,6518.828
21571,0.0
20715,6211.749
19859,5279.849
19003,5108.0015
18147,5557.6143
17291,6161.885
16435,6518.828
15579,0.0
14723,8319.485
13867,7419.839
13011,6636.4854
12155,6681.4663
11299,7012.1763
10443,5619.7485
9587,0.0
8731,5332.171
7875,4707.7246
7019,5064.652
6163,5584.6196
5307,5902.4565
4451,5619.7485
3595,0.0
2739,8433.404
1883,7419.839
1027,6636.4854
171,6681.4663
40404,7440.9443
39548,0.0
38692,10876.064
37836,8201.6045
36980,7594.812
36124,7697.553
35268,8185.8105
34412,7440.9443
33556,0.0
32700,6072.266
31844,5190.0303
30988,5448.999
30132,5677.864
29276,6281.3994
28420,7440.9443
27564,0.0
26708,10876.064
25852,8201.6045
24996,7594.812
24140,7697.553
23284,8185.8105
22428,7440.9443
21572,0.0
20716,6072.266
19860,5190.0303
19004,5448.999
18148,5677.864
17292,6281.3994
16436,7440.9443
15580,0.0
14724,10876.064
13868,8381.666
13012,7919.896
12156,7662.502
11300,8163.527
10444,7189.7266
9588,0.0
8732,6360.609
7876,5495.8887
7020,5792.062
6164,5851.3115
5308,6416.0337
4452,7189.7266
3596,0.0
2740,10708.626
1884,8637.102
1028,7697.3257
172,8447.822
40405,4416.6494
39549,0.0
38693,8710.407
37837,7830.8784
36981,7008.873
36125,6839.512
35269,7134.238
34413,4416.6494
33557,0.0
32701,6091.9907
31845,5382.105
30989,5348.4355
30133,5288.1655
29277,5157.3657
28421,4416.6494
27565,0.0
26709,8710.407
25853,7830.8784
24997,7008.873
24141,6839.512
23285,7134.238
22429,4416.6494
21573,0.0
20717,6091.9907
19861,5382.105
19005,5348.4355
18149,5288.1655
17293,5157.3657
16437,4416.6494
15581,0.0
14725,8710.407
13869,8283.389
13013,7267.8447
12157,6784.441
11301,6950.8667
10445,4984.433
9589,0.0
8733,6362.5566
7877,5847.7354
7021,5613.6465
6165,5723.457
5309,5578.1514
4453,4984.433
3597,0.0
2741,9357.213
1885,8526.351
1029,7351.9077
173,7139.077
40406,4500.554
39550,0.0
38694,8271.404
37838,7294.506
36982,6685.7627
36126,6467.5225
35270,7208.61
34414,4500.554
33558,0.0
32702,5809.3525
31846,5067.8174
30990,5139.662
30134,5203.975
29278,6173.344
28422,4500.554
27566,0.0
26710,9268.0625
25854,7723.234
24998,7470.52
24142,7051.56
23286,7491.67
22430,4500.554
21574,0.0
20718,5888.8647
19862,4846.745
19006,5139.662
18150,5203.975
17294,6173.344
16438,4500.554
15582,0.0
14726,9268.0625
13870,9190.652
13014,8008.6426
12158,7630.798
11302,8147.347
10446,5298.9507
9590,0.0
8734,6949.1963
7878,6177.1436
7022,5998.586
6166,6049.9214
5310,6665.845
4454,5298.9507
3598,0.0
2742,10391.784
1886,9190.652
1030,8008.6426
174,7630.798
40407,8806.978
39551,0.0
38695,10918.042
37839,8439.761
36983,8040.9424
36127,8379.02
35271,9101.491
34415,8806.978
33559,0.0
32703,7374.184
31847,6582.603
30991,7188.6777
30135,7596.891
29279,8767.461
28423,8806.978
27567,0.0
26711,11215.722
25855,8771.811
24999,8311.261
24143,8425.244
23287,8941.836
22431,8806.978
21575,0.0
20719,7838.418
19863,6690.6816
19007,7188.6777
18151,7596.891
17295,8767.461
16439,8806.978
15583,0.0
14727,11215.722
13871,9306.631
13015,8138.532
12159,8202.043
11303,8788.878
10447,8100.9946
9591,0.0
8735,7443.826
7879,6331.4214
7023,6826.276
6167,7113.513
5311,7487.962
4455,8100.9946
3599,0.0
2743,11214.898
1887,9306.631
1031,8138.532
175,8202.043
40408,8061.3
39552,0.0
38696,12232.285
37840,10606.116
36984,9111.932
36128,10041.971
35272,10765.02
34416,8061.3
33560,0.0
32704,8207.583
31848,7033.5044
30992,7075.572
30136,7810.2236
29280,8413.175
28424,8061.3
27568,0.0
26712,12232.285
25856,10606.116
25000,9111.932
24144,10041.971
23288,10765.02
22432,8061.3
21576,0.0
20720,8207.583
19864,7033.5044
19008,7075.572
18152,7810.2236
17296,8413.175
16440,8061.3
15584,0.0
14728,12232.285
13872,11273.861
13016,9355.026
12160,10054.496
11304,10855.172
10448,7350.5474
9592,0.0
8736,7762.508
7880,6404.2334
7024,7137.4365
6168,7676.269
5312,7714.5317
4456,7350.5474
3600,0.0
2744,12084.76
1888,11413.415
1032,9175.85
176,9450.834
40409,7714.3184
39553,0.0
38697,9545.729
37841,7926.7354
36985,7495.1216
36129,7612.82
35273,8357.677
34417,7714.3184
33561,0.0
32705,7468.39
31849,6508.179
30993,6330.1416
30137,6455.5293
29281,7024.065
28425,7714.3184
27569,0.0
26713,9545.729
25857,7926.7354
25001,7495.1216
24145,7612.82
23289,8357.677
22433,7714.3184
21577,0.0
20721,7468.39
19865,6508.179
19009,6330.1416
18153,6455.5293
17297,7024.065
16441,7714.3184
15585,0.0
14729,10744.228
13873,9217.901
13017,8352.362
12161,8124.4478
11305,8320.287
10449,7115.1895
9593,0.0
8737,7565.8267
7881,6413.953
7025,6750.72
6169,7301.07
5313,7511.367
4457,7115.1895
3601,0.0
2745,10692.694
1889,9217.901
1033,8352.362
177,8124.4478
40410,5491.377
39554,0.0
38698,7102.72
37842,5574.8057
36986,5378.528
36130,5305.0903
35274,5949.961
34418,5491.377
33562,0.0
32706,4583.4424
31850,3792.242
30994,3831.25
30138,4088.2087
29282,4682.305
28426,0.0
27570,0.0
26714,7102.72
25858,5574.8057
25002,5378.528
24146,5305.0903
23290,5949.961
22434,5491.377
21578,0.0
20722,4583.4424
19866,3792.242
19010,3831.25
18154,4088.2087
17298,4682.305
16442,5491.377
15586,0.0
14730,7102.72
13874,5192.833
13018,5150.007
12162,4931.852
11306,5528.925
10450,4949.1753
9594,0.0
8738,4112.3804
7882,3399.3503
7026,3454.6443
6170,3677.9211
5314,4104.8086
4458,4949.1753
3602,0.0
2746,6808.3223
1890,5848.5107
1034,5066.503
178,5666.378
40411,8162.39
39555,0.0
38699,11703.997
37843,11071.392
36987,9645.944
36131,9473.115
35275,10101.152
34419,8162.39
33563,0.0
32707,8271.207
31851,7297.3174
30995,7182.3174
30139,8035.545
29283,8261.044
28427,8162.39
27571,0.0
26715,11703.997
25859,11071.392
25003,9645.944
24147,9473.115
23291,10101.152
22435,8162.39
21579,0.0
20723,8271.207
19867,7297.3174
19011,7182.3174
18155,8035.545
17299,8261.044
16443,8162.39
15587,0.0
14731,11703.997
13875,11805.772
13019,10062.497
12163,9480.509
11307,10047.527
10451,7781.032
9595,0.0
8739,8380.267
7883,7559.5005
7027,7281.4233
6171,8133.0615
5315,8232.633
4459,7781.032
3603,0.0
2747,12618.95
1891,12037.526
1035,10048.764
179,9700.785
40412,9826.312
39556,0.0
38700,15807.552
37844,12358.946
36988,11066.04
36132,10394.263
35276,11531.181
34420,9826.312
33564,0.0
32708,9024.413
31852,7494.2856
30996,8202.363
30140,7764.596
29284,10084.807
28428,9826.312
27572,0.0
26716,16587.658
25860,12597.665
25004,11746.84
24148,10757.887
23292,11501.634
22436,9826.312
21580,0.0
20724,9297.723
19868,7242.186
19012,8202.363
18156,7764.596
17300,10084.807
16444,9826.312
15588,0.0
14732,16587.658
13876,14634.476
13020,12260.095
12164,11267.885
11308,11830.717
10452,9097.421
9596,0.0
8740,9131.011
7884,7522.502
7028,7954.5005
6172,7476.5366
5316,8660.331
4460,9097.421
3604,0.0
2748,17743.293
1892,14634.476
1036,12260.095
180,12262.504
40413,3565.4128
39557,0.0
38701,8410.863
37845,6990.873
36989,5876.223
36133,5954.6055
35277,6306.391
34421,3565.4128
33565,0.0
32709,4585.9087
31853,4104.1353
30997,4008.7263
30141,4223.031
29285,4606.576
28429,3565.4128
27573,0.0
26717,8410.863
25861,6990.873
25005,5876.223
24149,5954.6055
23293,6306.391
22437,3565.4128
21581,0.0
20725,4585.9087
19869,4104.1353
19013,4008.7263
18157,4223.031
17301,4606.576
16445,3565.4128
15589,0.0
14733,8410.863
13877,7259.794
13021,5832.227
12165,5720.581
11309,5968.2466
10453,3499.7993
9597,0.0
8741,4436.262
7885,3967.3367
7029,3943.7163
6173,4323.836
5317,4525.4883
4461,3499.7993
3605,0.0
2749,9052.861
1893,7621.175
1037,5939.3066
181,5967.387
40414,5562.8486
39558,0.0
38702,9477.317
37846,8525.146
36990,7501.487
36134,7490.469
35278,8238.32
34422,5562.8486
33566,0.0
32710,7162.3076
31854,6379.341
30998,6099.526
30142,6448.0894
29286,7041.6265
28430,5562.8486
27574,0.0
26718,10305.343
25862,8638.823
25006,7992.869
24150,7906.1147
23294,7594.479
22438,5562.8486
21582,0.0
20726,7181.742
19870,5824.5166
19014,6099.526
18158,6448.0894
17302,7041.6265
16446,5562.8486
15590,0.0
14734,10305.343
13878,9144.624
13022,7711.7437
12166,7635.0205
11310,7441.0435
10454,4905.5967
